Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
KRA,Kraton Corporation,47.15,1503402315,n/a,2009,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kra
KR,Kroger Company (The),29.11,23212859172,n/a,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/kr
KRO,Kronos Worldwide Inc,16.25,1883500093,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kro
KT,KT Corporation,14.85,7280799610,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/kt
LB,"L Brands, Inc.",30.3,8334422020,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/lb
SCX,L.S. Starrett Company (The),6,42138396,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/scx
LLL,"L3 Technologies, Inc.",212.62,16654241603,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/lll
LH,Laboratory Corporation of America Holdings,173.68,17697992000,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/lh
LADR,Ladder Capital Corp,16.94,1884743248,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ladr
LAIX,LAIX Inc.,12.55,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/laix
LW,"Lamb Weston Holdings, Inc.",66.6,9751802969,n/a,2016,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lw
LCI,Lannett Co Inc,4.75,184782277,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lci
LPI,"Laredo Petroleum, Inc.",8.17,1921184528,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lpi
LVS,Las Vegas Sands Corp.,59.33,46752297848,n/a,2004,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/lvs
LHO,LaSalle Hotel Properties,34.59,3818657723,n/a,1998,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lho
LHO^I,LaSalle Hotel Properties,24.75,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lho^i
LHO^J,LaSalle Hotel Properties,24.38,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lho^j
LTM,LATAM Airlines Group S.A.,9.4,5700232314,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ltm
LDF,"Latin American Discovery Fund, Inc. (The)",11.2,73247048,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ldf
LGI,Lazard Global Total Return and Income Fund,17.75,170492956.8,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/lgi
LAZ,Lazard Ltd.,48.13,5762210041,n/a,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/laz
LOR,"Lazard World Dividend & Income Fund, Inc.",10.4375,71811910.06,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/lor
LZB,La-Z-Boy Incorporated,31.6,1475313276,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/lzb
LCII,LCI Industries ,82.8,2087856731,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lcii
LEAF,Leaf Group Ltd.,10,250266640,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/leaf
LEA,Lear Corporation,145,9499286980,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lea
LEE,"Lee Enterprises, Incorporated",2.65,151260881.7,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/lee
LGC,Legacy Acquisition Corp.,9.7106,84756156.03,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lgc
LGC.U,Legacy Acquisition Corp.,n/a,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/lgc.u
LGC.WS,Legacy Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgc.ws
LM,"Legg Mason, Inc.",31.23,2668636916,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/lm
LMHA,"Legg Mason, Inc.",25.87,0,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmha
LMHB,"Legg Mason, Inc.",24.18,0,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmhb
LEG,"Leggett & Platt, Incorporated",43.79,5699725580,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/leg
JBK,Lehman ABS Corporation,25.9218,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbk
KTH,Lehman ABS Corporation,30.95,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,30.3108,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,9,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktp
LDOS,"Leidos Holdings, Inc.",69.16,10407569088,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,1.74,236229293.9,n/a,2014,Finance,Real Estate,https://www.nasdaq.com/symbol/leju
LC,LendingClub Corporation,3.88,1642184966,n/a,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lc
LEN,Lennar Corporation,46.69,15383358542,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,n/a,0,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len.b
LII,"Lennox International, Inc.",218.4,8791759922,n/a,1999,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lii
LHC,Leo Holdings Corp.,9.75,243750000,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/lhc
LHC.U,Leo Holdings Corp.,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/lhc.u
LHC.WS,Leo Holdings Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lhc.ws
LXP,Lexington Realty Trust,8.3,1991165169,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp
LXP^C,Lexington Realty Trust,49.275,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp^c
LPL,"LG Display Co., Ltd.",8.67,6204524238,n/a,2004,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lpl
USA,Liberty All-Star Equity Fund,6.81,1341585840,n/a,1986,n/a,n/a,https://www.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",6.35,174256319,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asg
LBRT,Liberty Oilfield Services Inc.,21.57,2548829511,n/a,2018,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/lbrt
LPT,Liberty Property Trust,42.25,6245097560,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lpt
LSI,"Life Storage, Inc.",95.16,4434496633,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lsi
LITB,"LightInTheBox Holding Co., Ltd.",0.8292,112449094.8,n/a,2013,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/litb
LNC,Lincoln National Corporation,67.66,14660609802,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/lnc
LNC.WS,Lincoln National Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lnc.ws
LNN,Lindsay Corporation,100.24,1078313556,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lnn
LN,LINE Corporation,42.13,10115219202,n/a,2016,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ln
LKM,Link Motion Inc.,0.66,64671415.38,n/a,2011,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/lkm
LGF.A,Lions Gate Entertainment Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgf.a
LGF.B,Lions Gate Entertainment Corporation,n/a,0,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/lgf.b
LAD,"Lithia Motors, Inc.",81.66,1976662042,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lad
LAC,Lithium Americas Corp.,4.82,427009381.6,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/lac
LYV,"Live Nation Entertainment, Inc.",54.47,11387491391,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/lyv
LYG,Lloyds Banking Group Plc,3.04,54065958847,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,13.66,245652287.8,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/scd
LMT,Lockheed Martin Corporation,345.96,98522857593,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/lmt
L,Loews Corporation,50.23,15871780983,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/l
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,8.84,1053774834,n/a,2017,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/loma
LPX,Louisiana-Pacific Corporation,26.49,3780562840,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/lpx
LOW,"Lowe&#39;s Companies, Inc.",114.82,92806161794,n/a,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,9.78,279840646.1,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lxu
LKSD,"LSC Communications, Inc.",11.06,369085671.1,n/a,2016,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/lksd
LTC,"LTC Properties, Inc.",44.11,1748298968,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ltc
LUB,"Luby&#39;s, Inc.",1.7,50156191.4,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/lub
LL,"Lumber Liquidators Holdings, Inc",15.49,442838916.5,n/a,2007,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,23.25,616229020.5,n/a,2012,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lxfr
LXFT,"Luxoft Holding, Inc.",47.35,1588162089,n/a,2013,Technology,EDP Services,https://www.nasdaq.com/symbol/lxft
LDL,"Lydall, Inc.",43.1,749067052.6,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ldl
WLH,Lyon William Homes,15.89,603452988.7,n/a,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/wlh
LYB,LyondellBasell Industries NV,102.51,39909602830,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,164.54,23659348433,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mtb
MTB.WS,M&T Bank Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb.ws
MTB^,M&T Bank Corporation,1020,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb^
MTB^C,M&T Bank Corporation,1014.11,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb^c
MDC,"M.D.C. Holdings, Inc.",29.58,1669405513,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mdc
MHO,"M/I Homes, Inc.",23.93,683700512.3,n/a,1993,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mho
MAC,Macerich Company (The),55.29,7798704372,n/a,1994,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,21.26,1920011647,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cli
MFD,Macquarie First Trust Global,10.86,92825220.12,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/mfd
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,21.25,264951226.3,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Corporation ,46.13,3938156480,n/a,2004,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/mic
BMA,Macro Bank Inc.,41.37,2770548900,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,34.73,10661162288,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,7.69,148174172.9,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/mcn
MSP,Madison Strategic Sector Premium Fund,11.89,68941679.99,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/msp
MMP,Magellan Midstream Partners L.P.,67.72,15453376235,n/a,n/a,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/mmp
MGA,"Magna International, Inc.",52.53,17860911204,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,9.9,341500896,n/a,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/mx
MGY,Magnolia Oil & Gas Corporation,15.01,2559678806,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mgy
MGY.WS,Magnolia Oil & Gas Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mgy.ws
MH^A,"Maiden Holdings, Ltd.",20.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",18.07,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^c
MH^D,"Maiden Holdings, Ltd.",17.15,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^d
MHLA,"Maiden Holdings, Ltd.",17.23,0,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhla
MHNC,"Maiden Holdings, Ltd.",20.35,0,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,38.5,2332401533,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/main
MMD,MainStay MacKay DefinedTerm Municipal Opportunitie,19.64,541319860,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/mmd
MNK,Mallinckrodt plc,29.31,2438870035,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnk
MANU,Manchester United Ltd.,22.5,3694381965,n/a,2012,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/manu
MTW,"Manitowoc Company, Inc. (The)",23.99,852518523.9,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/mtw
MN,"Manning & Napier, Inc.",2.95,45232470.95,n/a,2011,Finance,Investment Managers,https://www.nasdaq.com/symbol/mn
MAN,ManpowerGroup,85.96,5578339988,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/man
MFC,Manulife Financial Corp,17.88,35484816912,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/mfc
MRO,Marathon Oil Corporation,23.28,19884553753,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mro
MPC,Marathon Petroleum Corporation,79.97,36067067696,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/mpc
MMI,"Marcus & Millichap, Inc.",34.71,1340559624,n/a,2013,Finance,Real Estate,https://www.nasdaq.com/symbol/mmi
MCS,Marcus Corporation (The),42.05,1181645578,n/a,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/mcs
MPX,Marine Products Corporation,22.89,790804772.9,n/a,n/a,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mpx
HZO,"MarineMax, Inc.",21.25,478436907.5,n/a,1998,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/hzo
MKL,Markel Corporation,1188.49,16502887236,n/a,1986,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mkl
VAC,Marriot Vacations Worldwide Corporation,111.75,5263548931,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/vac
MMC,"Marsh & McLennan Companies, Inc.",82.72,41771908045,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/mmc
MLM,"Martin Marietta Materials, Inc.",181.95,11465028305,n/a,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/mlm
MAS,Masco Corporation,36.6,11253647110,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/mas
DOOR,Masonite International Corporation,64.1,1768604317,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/door
MTZ,"MasTec, Inc.",44.65,3584225974,n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/mtz
MA,Mastercard Incorporated,222.61,2.46849E+11,n/a,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ma
MTDR,Matador Resources Company,33.05,3845870389,n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mtdr
MTRN,Materion Corporation,60.5,1224269288,n/a,n/a,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/mtrn
MATX,"Matson, Inc.",39.64,1692527156,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/matx
MLP,"Maui Land & Pineapple Company, Inc.",12.8,245676889.6,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mlp
MAXR,Maxar Technologies Ltd.,33.07,1955649445,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/maxr
MMS,"Maximus, Inc.",65.06,4179332998,n/a,1997,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mms
MXL,"MaxLinear, Inc",19.88,1363952447,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxl
MBI,"MBIA, Inc.",10.69,969469033.9,n/a,1987,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mbi
MKC,"McCormick & Company, Incorporated",131.75,17346889441,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",n/a,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc.v
MDR,"McDermott International, Inc.",18.43,3327292634,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mdr
MCD,McDonald&#39;s Corporation,167.29,1.29784E+11,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/mcd
MUX,McEwen Mining Inc.,1.94,654316179.1,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mux
MCK,McKesson Corporation,132.65,26499619303,n/a,n/a,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/mck
MDU,"MDU Resources Group, Inc.",25.69,5035710744,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/mdu
MTL,Mechel PAO,3.16,789249332.5,n/a,2004,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/mtl
MTL^,Mechel PAO,0.77,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtl^
MRT,"MedEquities Realty Trust, Inc.",9.72,309704744.2,n/a,2016,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mrt
MPW,"Medical Properties Trust, Inc.",14.91,5440035792,n/a,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mpw
MED,MEDIFAST INC,221.55,2647660083,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,3.82,208091486,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/mcc
MCV,Medley Capital Corporation,24.8641,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,25.32,0,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/mcx
MDLQ,Medley LLC,25.06,0,n/a,2017,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlq
MDLX,Medley LLC,24.4,0,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlx
MDLY,Medley Management Inc.,5.25,158722079.3,n/a,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdly
MD,"Mednax, Inc",46.66,4165191128,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/md
MDT,Medtronic plc,98.37,1.3285E+11,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/mdt
MFAC,Megalith Financial Acquisition Corp.,9.52,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mfac
MFAC.U,Megalith Financial Acquisition Corp.,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/mfac.u
MFAC.WS,Megalith Financial Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfac.ws
MRK,"Merck & Company, Inc.",70.94,1.88667E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrk
MCY,Mercury General Corporation,50.16,2775456982,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mcy
MDP,Meredith Corporation,51.05,2296166055,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/mdp
MTH,Meritage Corporation,39.9,1621913175,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mth
MTOR,"Meritor, Inc.",19.36,1674309196,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mtor
MER^K,"Merrill Lynch & Co., Inc.",25.86,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mer^k
PIY,"Merrill Lynch Depositor, Inc.",15.415,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/piy
MTR,Mesa Royalty Trust,14.31,26667972.9,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mtr
MSB,Mesabi Trust,26.5,347680265,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/msb
MEI,"Methode Electronics, Inc.",36.2,1338927662,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mei
MET,"MetLife, Inc.",46.72,46478828604,n/a,2000,Finance,Life Insurance,https://www.nasdaq.com/symbol/met
MET^A,"MetLife, Inc.",25.18,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/met^a
MET^E,"MetLife, Inc.",25.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/met^e
MCB,Metropolitan Bank Holding Corp.,41.12,337481462.1,n/a,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mcb
MTD,"Mettler-Toledo International, Inc.",608.98,15354716975,n/a,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/mtd
MXE,"Mexico Equity and Income Fund, Inc. (The)",12.28,85745664.88,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mxe
MXF,"Mexico Fund, Inc. (The)",16.3,244585151.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mxf
MFA,"MFA Financial, Inc.",7.35,3296714125,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfa
